110000.0,खोडियार नगर चार रस्ता,खोडियार नगर चार रस्ता न्यू वापी रोड वडोदरा,2019-09-09T15:20:25+05:30,mahindra,mahindra-ekuv100,2013,diesel,160000,Vadodara,Vrundanvan Park
300000.0,ranjit sen,scorpio vlx,2019-09-09T14:42:44+05:30,mahindra,mahindra-scorpio,2009,diesel,99000,Vadodara,Umaya Nagar
710000.0,"Mahindra Xuv500 XUV500 W6, 2014, Diesel","ADDITIONAL VEHICLE INFORMATION:

Registration Transfer: Yes
USB Compatibility: Yes
AM/FM Radio: Yes
Automatic Boot: Yes
Rear Parking Camera: Yes
Transmission: Manual
Cruise Control: Yes
Warranty: Yes
Variant: XUV500 W6
Engine Capacity/Displacement (in Cc): 2400
Fog Lamps: Yes
Navigation System: Yes
Interior color: Maroon
Adjustable External Mirror: Power
Insurance Type: Zero Dep
Condition: New
Power steering: Yes
Adjustable Steering: Yes
Make Month: August
Alloy Wheels: Yes
Lock System: Remote Controlled Central
Tyre Condition: New
Insurance: Yes
Color: Silver
Air Conditioning: Automatic Climate Control
Aux Compatibility: Yes
Anit Theft Device: Yes
Service History: Available
No. of Owners: First
Registration Place: GJ
Accidental: No
Parking Sensors: Yes
Flood Affected: No
Rear Window Wiper: Yes
Power Windows: Front & rear
Vehicle Certified: Yes
Display Screen: Yes
Finance: Yes
Exchange: Yes
Type of Car: SUV
Battery Condition: New
ABS: Yes
Bluetooth: Yes
Number of Airbags: 2 airbags",2019-09-11T17:54:49+05:30,mahindra,mahindra-xuv500,2014,diesel,83000,Vadodara,Soma Talav
455000.0,"Mahindra Kuv 100 D75 K8 DUAL TONE, 2017, Diesel","ADDITIONAL VEHICLE INFORMATION:

Color: Silver
No. of Owners: First
Type of Car: Luxury
Registration Place: GJ
Insurance Type: Comprehensive
Condition: Used
Transmission: Manual
Make Month: August
Variant: D75 K8 DUAL TONE
Engine Capacity/Displacement (in Cc): 1200",2019-09-14T23:47:33+05:30,mahindra,mahindra-kuv-100,2017,diesel,103000,Anand,Purushottam Nagar
310000.0,"Mahindra Scorpio Vls 2.2 Mhawk, 2007, Diesel","Vehicle Specs:

  Make: Mahindra
  Model: Scorpio
  Variant: Scorpio VLS 2.2 mHawk
  Vehicle Type: SUV
  Mileage: 115,000 KMS
  Make Year: 2007
  Make Month: April
  Fuel type: Diesel
  Transmission type: Manual
  Condition: Used
  Is the vehicle certified?: No
  Is vehicle accidental?: No
  Is vehicle flood affected?: No
  No. of Owners: Four
  Colors: White
  One Time Tax: Individual
  Registration Place: GJ
  Plate: 1",2019-08-22T15:03:44+05:30,mahindra,mahindra-scorpio,2007,diesel,115000,Anand,Abad Nagar
195000.0,Mahindra xylo in very good condition,My car in good look everything is working,2019-09-13T10:01:54+05:30,mahindra,mahindra-xylo,2009,diesel,000000,Borsad,Vasad Naka
1000000.0,"Mahindra Scorpio S10, 2015, Diesel","First owner,Full insurance,excllent condition,Plz do. Not cheep offers,Only genuine buyers call khali khoto time west karvo nahi levi hoy to j call karvo

ADDITIONAL VEHICLE INFORMATION:

Variant: Scorpio S10
Make Month: October
No. of Owners: First
Color: White
Type of Car: Luxury
Transmission: Manual
Insurance Type: Comprehensive
Condition: Used
Registration Place: GJ
Engine Capacity/Displacement (in Cc): 1496
Power steering: Yes
Adjustable Steering: Yes
Automatic Boot: Yes
Air Conditioning: With Heater
Power Windows: Front & rear
Fog Lamps: Yes
Alloy Wheels: Yes
Rear Window Wiper: Yes
Adjustable External Mirror: Power
Display Screen: Yes
Bluetooth: Yes
AM/FM Radio: Yes
USB Compatibility: Yes
Aux Compatibility: Yes
ABS: Yes
Rear Parking Camera: Yes
Parking Sensors: Yes
Lock System: Remote Controlled Central
Number of Airbags: 2 airbags
Battery Condition: New
Tyre Condition: New
Service History: Available
Accidental: No
Registration Transfer: Yes
Insurance: Yes
Finance: Yes
Warranty: Yes
Exchange: Yes",2019-09-11T22:48:53+05:30,mahindra,mahindra-scorpio,2015,diesel,58000,Anand,Amul Dairy Area
650000.0,"Mahindra TUV 300 T4, 2017, Diesel","ADDITIONAL VEHICLE INFORMATION:

Color: Red
No. of Owners: Second
Type of Car: SUV
Registration Place: GJ
Insurance Type: No Insurance
Condition: Used
Transmission: Manual
Make Month: August
Variant: T4
Engine Capacity/Displacement (in Cc): 1500",2019-09-11T21:00:24+05:30,mahindra,mahindra-tuv,2017,diesel,82000,Anand,Purushottam Nagar
612000.0,Tiptop kandisan,Fast seling,2019-09-11T18:39:58+05:30,mahindra,mahindra-others,2017,diesel,52352,Anand,Pushpkunj Society
599000.0,"Mahindra Bolero, 2017,","MAHINDRA BOLERO PICK UP FB, ONE OWNER , INSURENCE NILL , GENUINE ORIGINAL WELL MAINTAIN COMPANY SERVICE

ADDITIONAL VEHICLE INFORMATION:

Registration Transfer: Yes
Insurance: Yes
Finance: Yes
Service History: Available
No. of Owners: First
Exchange: Yes
Registration Place: GJ
Battery Condition: New
Accidental: No
Flood Affected: No
Power steering: Yes
Warranty: Yes
Make Month: June
Tyre Condition: New
Vehicle Certified: Yes",2019-08-22T14:59:00+05:30,mahindra,mahindra-bolero,2017,,40000,Anand,Abad Nagar
